0,"Arthur Silver, Manchester Man and Indian Cotton, 1 847-1 872 Manchester, Manchester University."
0,"As a result of our experience we have no hesitation in stating that, at least the European workers of South Africa will neither take their lead from, nor accept the spirit of the 21 points."
0,"As a result of this neglect by foreign traders, Cameroun was one of the few parts of Africa with plentiful supplies of good quality ivory near the coast. About 1800 ivory was fetching £240 a thousand kilo- grams in this area, the value being made up of fifteen thousand kilo- grams of salt, seventeen kegs of powder, fifty 'Tower' proof guns, ten pieces of Indian 'baft', ten pieces of Indian 'romal', forty cheap Manchester prints, twenty good-quality prints, two kegs of brandy, thirty copper pots-and-pans, and a residual sum in beads, ironmongery, crockery and cutlery."
0,"As a result, the function of the party there was to propagate the principles of communism and to lead and direct the labor 43For the full text of the SDF reply, see the International; for those of the Marxian Club and the Poalai Zion, see the 17 December issue."
0,"As a result, the stocks of treasure amassed by the Northmen and discovered on Russian territory and as far as the Baltic are principally of silver."
0,"As C. S. Gold- man told the 1897 Industrial Commission of Inquiry, the Pass law' which has been condemned as an instance of Boer oppression of the natives."
0,"As Spain's European enemies came to identify the source of Spanish power as the silver of the Indies, so their ambition grew to cut Spain's transatlantic lifelines and to establish their own settlements in the Caribbean and on the American mainland."
0,"As they had failed to compete on the Gambia, the French hoped  river, which is navi­ to divert the gold and slave trade to the Senegal gable  over 600 miles to the Felou rapids in Bambuk."
0,"As we have already seen, the years following the diamond discoveries saw the conquest of the majority of the African polities south of the Limpopo."
0,"At the Ganjo site on Okinoshima, archaeologists have found nine iron tools that demonstrate definite connections between the Munakata Shrine and southern Korea in the last half of the fourth century."
0,"At the same time a small body of men under the company administrator, A. R. Colquhoun, marched into the eastern high- lands where the gold reef was thought to run, and whence Rhodes also hoped to forge a route to the coast. Here, however, the company's claims clashed with those of Portugal, and the last months of 1890 and beginning of 1891 saw a number of skirmishes, both sides using and being made use of by local Shona chiefs and by the ruler of the Gaza kingdom and his chief rivals in Manica In 1891 an Anglo-Portuguese convention delimited the BSA Company's sphere."
0,"At the same time Petr and his wife Mariia commissioned one of the greatest masterpieces of Novgorod applied art – a silver chalice  by the master-craftsman Kosta, which contains depictions of the Mother of God and saints Peter and Anastasia."
0,"At the same time, in res- ponse to the continuing ivory trade, he consolidated Luba domination over the conquered eastern territories and created a new, north-eastern province in Manyema."
0,At this time the southern coast of Liberia and the western part of the present Ivory Coast were inhabited by the ' Krumen' who went on board ships as deck crew to do the heavy work on merchant shipping during their stay in the tropics.
0,"Attempts were made to found mining com- panies to take over the Bembe copper mines, but both a Brazilian and a British company failed to compete successfully with traditional small- scale methods of extracting the malachite."
0,ayr coined gold pieces in Hispania which were imitations of the Byzantine solidi from North Africa These early coins date from as early as 93/711f.
0,"Barter could not keep pace with an increasingly complex trade, and silver and coinage, intended in part for the fleets and for Spain, entered the commerce between Mexico and Peru, Mexico and Guatemala, Mexico and Venezuela and Peru and Chile."
0,BARYTES AND CELESTITE Barytes is said to occur with copper workings in the Anarak and Kirman districts.
0,Before 1550 gold also played a major role in the price revolution which swept through Spain and then most of the rest of Europe.
0,"Before 1600 the clove tree, an evergreen of the tropical rainforest, grew only on five tiny volcanic islands immediately off the western coast of Halmahera: Ternate, Tidore, Motir, Makian, and Batjan."
0,"Before the discovery of Mexico, specie exports from the Indies consisted entirely of gold, but in the 15 20s silver made its first appearance."
0,"Bornu, for example, though affected by fluctuations in European demand for ivory and ostrich-feathers, had more urgent problems at home; the challenge which eventually in 1893 overthrew the al-Kanam!"
0,"But in the north-eastern section of the modern Ivory Coast, among  the loosely organized Senufo,  the wealth of the Dyula and their religious prestige  was transformed into political power when joined  by the Wattara warriors."
0,"But it was then that the country, already an outlet from the Sudan and for the gold from Bambuk, took on fresh importance with the groundnut trade."
0,But Philip II's involvement in northern Europe also had the paradoxical effect of keeping silver in the Indies - silver with which to pay for their defence against raids by his northern enemies.
0,"But what if archaeo- logical ﬁnds indicate that copper coins from Egypt circulated far from the cities 51 See P. Balog, The coinage of the Ayyu¯ bids , pp 29 and 36–7."
0,"By the end of the 1890s 14 Van Onselen, Studies, i: New Babylon, 3 ; for detailed studies of investment on the Rand, see R. V. Kubicek, Economic imperialism in theory and practice: the case of South African gold-mining finance, 1886-1914  and J. J. Van-Helten, 'British and European economic investment in the Transvaal, with specific reference to the Witwatersrand goldfields and district, 1886-1910', Ph.D. London, 1981."
0,"By the time of Majapahit, copper coins  had become the local currency not only in Java but in Sumatra's ports as well."
0,"By this means contact was established between the Teke, and other savanna peoples of the lower Congo and Kasai, and the riverain peoples of the forest. By the late nineteenth century some waterways were carrying a heavy traffic in food and ivory."
0,"By this unforeseen intrusion Germany had inserted its presence between the British Gold Coast and Dahomey, long the object of French attention."
0,C&amp;ES continued an ongoing three-year study in the Silver Bell Mountains.
0,"Change was more rapid in the colonial period because, although cotton, cacao, and other cash crops were developed within the same system, the Europeans had first destroyed African sovereignty, taken the initiative, and were no longer confined to the coast. The cultivation of ground- nuts, of itself, marked no departures from the system that had pro- duced slaves, ivory, palm oil, or gum."
0,"Chapter 6 deals with art and personal adornment, and in particular with carved ivory and bone statuettes which have parallels both in ethnographic Siberia and among the Eskimo."
0,"CHAPTER 8 SOUTHERN AND CENTRAL AFRICA, 1886-1910 If diamonds had begun the transformation of southern Africa, the industrialisation which followed the discovery of vast seams of underground gold on the Witwatersrand in 1886 followed by the renewed assertion of British supremacy in the interior of southern Africa, greatly accelerated the forces making for change over the entire region, and set the pace for much of the twentieth century."
0,"Chinese initiatives such as the gambir cultivation of Riau and Johor, the tin-mining of Bangka and gold-mining of western Borneo were almost equally so."
0,"Conference decisions indicate that the ISL was as determined and definite in its version of communism as was the rival Communist Party of South Africa In a significant concluding move the conference appointed a subcommittee, immediately known as the Unity Committee, to draft a 46The section questioned by the conference originally read: ""On the contrary, the Moscow 'thesis' emphasises that THE MISSION OF A COMMUNIST PARTY IS NOT MERELY TO TAKE CHARGE OF THE 'POLITICAL' AS OPPOSED TO THE 'INDUSTRIAL' OR OTHER SPHERES OF LABOUR ACTIVITY, but  that IT MUST AIM AT GIVING THE LEAD TO, AND BEING THE CENTRE OF THE LABOR MOVE- MENT AND AGITATION IN ALL THESE SPHERES, including trade unions, workshop committees, educational work, direct action, etc."
0,"D. S. Robert, ‘Les fouilles des Teghdaoust’, JAH, 2 , 471–93; Insoll, Archaeology of Islam in Sub-Saharan Africa, 222 241; Timothy Insoll, ‘A cache of hippopotamus ivory at Gao, Mali, and a hypothesis of its use’, Antiquity, 69 , 327–36."
0,"Despite the very serious attempts made by the Transvaal in the wake of the Raid to meet the demands of the mining industry by tightening up adminis- tration, introducing a new pass law, reducing the tariffs charged by the NZASM and reforming the gold law, over the next four years the political situation continued to deteriorate."
0,Driven out of Banten by the Dutch victory there in 1682 the British developed the same form of forced delivery of pepper in their new base in Benkulen  as the Dutch were developing through the defeated rulers of Banten and Palembang.
0,"During the nineteenth century, the dry and thinly populated Gogo country was traversed by large ivory and slave-trading caravans, and the Gogo demanded slaves in exchange for the little ivory that they were able to produce."
0,"EAST AFRICA AND THE INDIAN OCEAN TO 1800 393 Africa, was gold."
0,"Eight months later Carl Mauch proclaimed the existence of gold at Tati, on the borders between the Ngwato and the Ndebele."
0,"Elsewhere in Central Africa, the administrative attack on 'slavery', taxes on iron hoes, and the prohibition on African hunting and possession of firearms probably reduced food pro- duction."
0,"European bankers and financiers greeted the new finds with enthusiasm, and new technology was brought to bear on the problems of mining refractory ores at great depth: the discovery of the MacArthur—Forrest cyanide process made possible the recovery of pyritic gold and made it viable to mine even low-grade 12 Lady K. F. Bellairs, The Witwatersrand goldfields."
0,"Even in some of the court poetry of the late seventeenth and early eighteenth centuries we find evidence of this disenchantment with the instability and ultimate ruin brought about by pepper-cultivation: Let people nowhere in this country plant pepper, as is done in Jambi and Palembang."
0,"Even in the less accessible parts of East Africa such as Kenya, much ivory was acquired by the Bantu and Nilotic peoples, particularly those living between the Nyandarua range and river Tana in the south-east. 1 A. Adcfuyc, 'Political history of the I'aluo, 1400-1911', Ph.D. thesis , 129-31."
0,"Even where the state passed the legislation requested by the industry, as in the case of the pass laws, the inefficiency of the police force meant that it was ineffectively carried out, while the power which large landowners had over the state apparatus at a time of rising labour demand in the agrarian sector meant that Africans making their way to the gold-fields both from within and from outside the Republic had to ' run a gauntlet of field cornets set on acquiring 50 Johnstone, Class, race and gold, 49-75; and R. H. Davies, Capital, state and white labour in South Africa, rpoo—ifio , 56-60."
0,"Everywhere, Africans provided labour, accompanying the troops as transport riders, cattle guards and baggage carriers, while on the Rand they were drafted into service on the railways and gold mines under martial law and at minimal rates of pay."
0,"Far to the east in Khurasan near Tarik Darreh, in the contact zone between a porphyrite and thin-bedded Liassic limestone, veins have been found carrying mispickel  and also a complicated copper ore."
0,"Far to the south-east old workings at Khuni, near Anarak, have been examined and shown to contain relics of a com- plicated ore whose elements include copper, lead, molybdenum, and gold."
0,"Farther to the west, on the  modern frontiers  of the  Ivory Coast and Guinea, the Dyula differed from their Malinke neighbours only  by their commercial occupation  and Islamic religion."
0,"First, the Dutch decided to withdraw altogether from the Gold Coast, and in April 1874 the Dutch forts were taken over by the British."
0,"Flakes and crystals of specular haematite spangle the exposures of Lower Cambrian wherever they appear in the south- west. The island of Hurmuz is much more liberally endowed with ochre; the quarries here have been worked for many years before and after World War I, and the exported iron is used for making "" red oxide"" pigment."
0,"Following the twelfth-century inscription of Jayavarman VII in his Prah Khan temple complex describing the Khmer realm as being composed of 306372 subjects, male and female, inhabiting 13500 villages, one historian calculated that Khmer subjects were producing roughly 38000000 kilograms of hulled rice annually for 20000 gold, silver, bronze, and stone gods."
0,"For European and Chinese merchants this was a source of endless anxiety, but Southeast Asians appear to have accepted the essential impermanence of their houses, and to have kept what wealth they had in removable gold, jewellery and cloth."
0,"For example, Semboja sent his son-in- law, Kihungwi Mgalu, to Mamba where, after asking the permission of the Mamba ruler Kihungwe, he established a town and began to collect ivory."
0,"For Pagan, most  of the inscriptional evidence  is available in G. H.  Luce and Pe Maung Tin, Inscriptions of Burma, 5 vols, Rangoon, 1933-56."
0,"From 1420 when the Novgorodians began to mint their own silver coinage, and right up until the end of Novgorodian indepen- dence, the coins retained the same design, the main element of which was the depiction of a kneeling horseman receiving the symbols of power from the hands of the patroness of Novgorod, St Sophia."
0,"From 1887 Cecil Rhodes, who had already played a major role in the extension of British domination over Bechuanaland, and who was in the throes of amalgamating the Kimberley diamond mines, turned his attention to the north."
0,"From the 1850s there had been rumours of its existence, and the Republic's first Gold Law dates from 1858."
0,"Furthermore, because of the insecurity of the area, the Arab and Nyamwezi ivory traders tended to avoid the south."
0,"General strike is N.W.-S.E. except near J'afari in the north-east, where strike is N.E.-S.W. of Zanjan, has yielded a little free gold associated with iron ochre in cavities within a siliceous limestone."
0,"Given the significance of the discoveries, however, investment was not slow in coming: British investment in South Africa rose from £34 million in 1884 — on the eve of the gold-mining revolution — to £3 51 million in 1911 ."
0,Gujeratis continued to bring their cloth to Aceh until about 1700 though in much reduced numbers after the Dutch onslaught on Aceh's tin and pepper resources in the 1650s.
0,"Having avoided military devastation by the Golden Horde, and having repulsed the aggression of the Swedes and the Teutonic knightly orders on its western borders, Novgorod remained the only region to acquire signiﬁcant quantities of silver from Western Europe in exchange for the products of its agriculture, hunting, ﬁshing and bee-keeping."
0,"Having conquered the latter, Samory kept their land and extended his power on the upper Niger from Kouroussa to the gold mines of Bure  from 1875 to 1878."
0,"He also saw the diamond mines In Kimberly, At Durban public dinners were arranged by reception committees, and attended by many Europeans."
0,"He explained that, following the disintegration of the primitive communal society , the modes of production in Korea underwent dramatic changes-""in leaps and bounds,"" he said-such as through the introduction of iron culture, enabling Korea to skip the stage of slave society and move directly into a feudal age sometime in the first or second century AD He acknowledged Chinese influence as a factor in the acceleration of change in modes of production during the transition."
0,He was also aware that the upper Lualaba was one source of Lunda copper.
0,"Hence, there could be no doubt about the PGW representing an early phase of NBP or a ware just preceding the NBP, the latter being a well-recognised post Harappan, iron-age related pottery."
0,"Hopes of copper at Kansanshi and lead and zinc at Broken Hill  led the company to extend the railway into the colony, but only attracted a handful of prospectors."
0,"If the end of the gold cycle caused a massive readjustment in the economies of the Indies, the high value of gold also had its effect in Spain."
0,imids were not reliant on west African gold since they had their own supply in Nubia and the Wa¯dı¯ al-qAlla¯qı¯ mines in the Red Sea mountains.
0,In 1840 merchants from Luanda founded the trading port of Mo§3medes on the south coast and began to seek direct access to the highland ivory markets.
0,"In 1867 therefore, they were glad to conclude an agreement with the Dutch whereby forts were to be exchanged so that the Dutch held forts only on the western half of the Gold Coast and the British only on the eastern half."
0,"In 1870 the rush to the River Diggings was under way, and later that year the discovery of still richer deposits farther to the south precipitated another rush to the Dry Diggings, which henceforth became the main centre of diamond mining."
0,"In 1909 the colonial secretary of the Gold Coast, Major Bryan, argued that the jurisdiction of the chiefs should be abridged in favour of the educated African elite, whom he considered ' far better qualified to administer justice'."
0,"In a second revenue- earning field, the copper industry, Msiri began by imposing a percen- tage levy on production, but soon moved towards a state monopoly, recruiting Yckc smiths to smelt copper and produce wire, bracelets and ingots for the surrounding markets."
0,"In Ambon and the adjacent Lease Islands, which the Dutch controlled tightly as their centre for clove cultivation, the population also dropped progressively from 41000 in 1634 to a minimum of 34000 in 1674."
0,In April 1867 a solitary diamond was picked up near Hopetown in the Cape Colony.
0,"In eighteenth- century Siam port revenues, gambling, tin-mining, and even the governor- ships of productive provinces in the south were farmed by Chinese in return for an annual payment to the Crown."
0,"In fact it has been suggested that it should be labelled a hybrid 'South China Sea' ship, because its construction by joining the planks of the hull with wooden dowels, and its double rudders, were common to all other types of boatbuilding in Southeast Asia, whereas the ships also used supplementary iron nails and clamps, cargo partitions and other features characteristic of China."
0,"In general, a monometallic system, based on silver, prevailed in the Muslim East until the end of the fourth/tenth century, and also in Spain, while the intermediate countries had a monometallic system based on gold."
0,"in Hebei province, where many storage pits, 112 graves, and the remains of 14 houses were excavated in 1973 and 1974.79 The graves sometimes had yaokeng and ercengtai, and the bronze vessels found in them are free of local peculiarities, but pottery from the site is said to show northern affiliations, and one burial contained a bronze spatula of northern type, while another contained a bronze axe with iron blade like the one from Pinggu."
0,"In January 1984 an important ar- chaeological report on an iron sword found at Okadayama and bearing the three characters for ""Nukata be"" was published."
0,"In May 1873 with war going on, the confederation was dissolved to make way for the new Colony of the Gold Coast. In 1869 the Ga too, but with less success, had sketched out a constitution for an 'Accra Native Confederation'."
0,"In order to facilitate this expanding trade the Turcoman beys minted in Balat, Ayasolug and Manisa silver coins known zsgig/iati, with Latin inscriptions, modelled on Neapolitan coins."
0,"In part 1 ""Forming New States,"" Leonard Andaya shows how the claims of the rulers of Ternate and Tidore to paramountcy in Maluku during the height of the clove trade were resisted in other Malukan centers, and only when the rulers of Ternate and Tidore ""explained"" their success in terms of shared myths of Maluku unity and cooperation did they achieve a limited measure of acquiescence."
0,"In particular, we know that iron became a major export to India where it was forged into swords, among other things, then re-exported to Iraq."
0,"In Period-Ill A, were found painted Black- ed-Red and early PGW with two sickles, rings, arrow heads, lumps and slag of iron, and two objects including a bangle of copper, and bone implements."
0,In Syria the ﬁscal system as well as everyday economic life continued to rely on Byzantine  gold and bronze coinage.
0,"In the Cape Colony, the Orange Free State and Natal, changes set in train by the diamond discoveries and the opening-up of the early gold-fields were now sharply accelerated."
0,"In the case of the Mamlu¯k provinces of Jerusalem and Kerak, where there were no mints, Mamlu¯k copper coins from Cairo and Damascus show up in large numbers in archaeological digs."
0,"In the circumstances, it is not surprising that merchants in the New World, finding their silver subject to appropriation by the crown either at home or on its arrival in Seville, showed a growing unwillingness to subject it to the hazards of the Atlantic crossing."
0,"In the early centuriesADIndians and Westerners called Southeast Asia the 'Golden Khersonese', the 'Land of Gold', and it was not long thereafter that the region became known for its pepper and the products of its rainforests, first aromatic woods and resins, and then the finest and rarest of spices."
0,"In the fifth/eleventh century silver almost disappeared, and in the seventh/thirteenth gold became a European monopoly, but formerly it was the Muslim currency that was at a premium."
0,"In the long disturbances in Unyamwezi between 1861 and about 1875 the Swahili-Arabs assumed the role of overmighty subjects in the small Nyamwezi states by raiding for ivory, cattle and foodstuffs."
0,"In the middle of the eighteenth cen­ tury, Mande warriors of the Wattara clan, in command of Twi-speaking troops, were invited as mercenaries from Mango , in the Ivory Coast, into the Volta basin."
0,"In the middle of the fifteenth century, the Portuguese established a factory at Arguin to divert the gold of the trans-Saharan trade, but only a  very little gold reached them."
0,"In the Muslim states of the archipelago the small gold mas was the principal coin minted—by the north Sumatran kingdom of Pasai from the fourteenth century, and in the seventeenth by Aceh, Pattani, Makassar and Kedah."
0,"In total, up to 1600 the fleets had probably carried to Spain some 25000 tons of silver, a staggering quantity to be introduced into a previously silver-starved western Europe in so short a time."
0,"Incidentally, a fourteenth-century German source refers to the Novgorod veche as ‘300 gold belts’, which corresponds to the approximate number of owners of large urban homesteads."
0,"Indeed, the first gold mineworkers' union, the Witwatersrand Mine Employees' and Mechanics' Union was formed in 1892 to protest 'against the attempt of the Chamber of Mines to flood these fields with labour by means of cheap emigration' from the United Kingdom."
0,"Matters have not changed much since 1940 when Ladame reported that the output of copper ore, resulting from mining followed by hand- sorting, was only just sufficient to provide for the costs of keeping the plant at Ghaniabad working to its full monthly capacity of IJO tons."
0,Meanwhile Aceh had never recovered militarily from its disastrous failure before Portuguese Melaka in 1629 and the lengthy blockade by the Dutch in the 1650s deprived it of its control of Perak tin and west Sumatran pepper.
0,"med was also successful against the I˙sfendiyarogˇlu ruler, who sued for peace, granting the revenues of the copper-mining district of Qast.amonu to Meh."
0,"MERCURT A little cinnabar , has been yielded by a Tertiary sandstone at Zireh Shuran, one of the sites of gold in Iran, located south-south-east of Tabriz."
0,"Metal-work, gold, silver, copper and to some extent, tin, was introduced in Mesoamerica around AD 950."
0,"Mines there must be, but so far no mines of Ophir, no placers of Klondyke or rubies of Burma, no diamonds of Kimberley have been discovered in Iran: even the hoards of pearls amongst the Crown jewels come mainly from the Arabian coasts of the Persian Gulf."
0,"More specifically, it is concerned with the project to create a sugar plantation and refinery near Zuenoula in west-central Ivory Coast. The Zuenoula sugar complex is part of a larger program undertaken by the government of the Ivory Coast to develop six to ten separate sugar complexes, each with about 6000 hectares and a sugar processing plant."
0,"Most of these iron hoes were produced in the Sumbwa, Zinzn and Konongo areas."
0,"Myths concerning Jingu's victorious military expedition against Silla - probably based on foreign campaigns organized early in the fifth century - refer to Silla as a ""land of treasure,"" as a country yielding ""precious treasure,"" ""maps and registers,"" ""gold and silver,"" and ""fig- ured gauzes and silks,"" and as a kingdom that periodically sends ""eighty ships of tribute""."
0,"Necessary for gold industry, mercury had been produced in Spain since Roman times."
0,"Nevertheless, there was still tremendous opposition to government-directed attempts at disease control, such as the Cape government's anti-scab Act in 1894 and the efforts all over southern Africa - often more drastic than the disease itself - to stamp out the rinderpest epidemic of 1896-7.17 If the diamond discoveries had led to a vastly increased market for labour, with these new developments the demand became ubiquitous and insatiable."
0,"Nor did he own such outstanding Peruvian wares as Chavin, Paracas, and Nazca In general, the collection consists of relatively small objects, many of pre- cious materials such as jade or gold."
0,"Occupied during the course of the fight against slavery, Lagos  was at first a dependency of Sierra Leone, and then from 1873 to 1886 of the Gold Coast. When the fight against slavery had ended, the town increased rapidly in size, attracting all the lagoon trade in palm oil and the trade from Hausaland, even though trans-Saharan trade was still flourishing."
0,"Of the luxury articles, the most important were frankincense and myrrh, which made possible a more precise description of Arabia Felix, namely, Arabia Odorifera 'Fragrant Arabia', the presumed kingdom of the queen who 'heard of the fame of Solomon' and visited him in Jerusalem, and whose articles of luxury, which certainly included 'gold, and frankincense, and myrrh', could have figured at the Adoration in Bethlehem at the end of that millennium."
0,"Of the other metals, silver was mainly produced in Central Asia and Persia, and gold in Nubia, with monetary consequences to be noted below."
0,"Of these groups, the two most important were Wernher, Beit and Eckstein, and Rhodes's Consolidated Gold Fields, both formed in 1892."
0,"On a diplomatic mission in 1486 to the court of the duke of Milan, he reported that the income of the Muscovite state ‘exceeds each year over a million gold ducats, this ducat being of the value and weight of those of Turkey and Venice’."
0,"On the copper coinage of Syria, see Shraga Qedar, ‘Copper coinage of Syria in the seventh and eighth century AD’, Israel Numismatic Journal, 10 ."
0,"On the Gold Coast, in Nigeria, Bathurst, Fernando Po and other places, missionaries tried to establish coffee and cotton plantations."
0,"On the Gold Coast, the Basel Mission  and the Bremen  Mission  were important in the areas around Accra and Aburi, and Keta."
0,"On the mainland silver was more important, in standard weights of a tikal , known locally as a kyat in Burma and a baht in Siam."
0,On the northern slopes of the Alburz occur the day-ironstone bed and clay- ironstone concretions which supplied the easily reduced ore used formerly in the Mazandaran iron industry.
0,"On the use of gold at Sanxingdui, see Zheng Zhenxiang, ""Zao qi Shu wenhua yu Shang wenhua de guanxi,"" pp 8—9."
0,"Once the silver arrived in Seville and was registered at the Casa de la Contratacion, it was released for a variety of purposes."
0,One half of the ivory shot in Lunda was kept by the Chokwe hunter and the other half went to the Lunda chief.
0,"One of its localities is within six miles of the Russian frontier at Gulan Chai, near a copper prospect."
0,One of the great interior ivory mar- kets had been established at Zungomero in Khutu country by the early 1850s.
0,"Only on the Gold Coast, where the coastal states were weak and divided and there was a threat of their being engulfed by the more powerful Asante, did the British feel a challenge to face the difficulties of military expeditions."
0,"Outlining the main ivory producing areas of the interior in 18 J7 the European that the Doe hunted elephants in the vicinity of Shakini, not very far from the coast. The Zaramo, he said, as well as the people of Khutu, had killed off the animals in their respective areas."
0,"Panigrahi, K.C. Gupta, S.P., 1 965 'Further copper hoards: The problem of homogenicity, stages of development, origin, authorship and dating', Journal of Bihar Research Society , 5 1 ."
0,"Pape, the chief of the Akiton, had in 1881 destroyed the Banda, a Senufo people who panned for gold, and who had remained loyal to Kumasi."
0,Pepper and the other items in the long-distance trade to Europe and China have left us the best data.
0,"Pepper had declined to only 10 per cent of the 10 The Suma Oriental of Tome Pires, ed."
0,"Pepper quantities carried by different agencies after 1600 are recorded in Kristof Glamann, Dutch-Asiatic Trade 1620-1740 1958 97-101; K. N. Chaudhuri, The English East India Company, 1600-1640 London, 1965 148; G. B. Souza, The Survival of Empire."
